REGN;C1_2;C2_2
875;ФР0;0,00
875;ОФР0;0,00
875;ТР;0,00
875;ОТР;0,00
875;ДТР;0,00
875;ГВР(ТР);0,00
875;ГВР(ВР);0,00
875;ГВР(ПР);0,00
875;ГВР(ФР);0,00
875;СФР0;0,00
875;ВР;0,00
902;Ар1.0;2937891,00
902;Ар1.1;2937891,00
902;Ар1.2;2937891,00
902;Ар2.0;146277,00
902;Ар2.1;146277,00
902;Ар2.2;146277,00
902;Ар4.0;7562052,00
902;Ар4.1;7138728,00
902;Ар4.2;7138728,00
902;Ариск0;2937891,00
902;Кф;1,13
902;Кинс;110,00
902;Крд;3007237,00
902;Крис;25705,00
902;Кскр;2794112,00
902;Лам;2346753,00
902;Лат;6650481,00
902;ОД;1416971,00
902;Овм;4511279,00
902;Овт;5866695,00
902;ПК0;915333,00
902;ПК1;915333,00
902;ПК2;915333,00
902;РР0;1281576,00
902;РР1;1281576,00
902;РР2;1281576,00
902;ПР0;92299,69
902;ПР1;92299,69
902;ОПР1;4104,77
902;СПР1;88194,92
902;ФР1;0,00
902;ОФР1;0,00
902;СФР1;0,00
902;ОПР0;4104,77
902;ПР2;92299,69
902;ОПР2;4104,77
902;СПР2;88194,92
902;ФР2;0,00
902;ОФР2;0,00
902;СФР2;0,00
902;СПР0;88194,92
902;ФР0;0,00
902;ОФР0;0,00
902;СФР0;0,00
902;ВР;10226,42
903;Ар1.0;489849,00
903;Ар1.1;489849,00
903;Ар1.2;489849,00
903;Ар2.0;10296,00
903;Ар2.1;10296,00
903;Ар2.2;10296,00
903;Ар4.0;2604840,00
903;Ар4.1;2416442,00
903;Ар4.2;2416442,00
903;Ариск0;489849,00
903;Кф;1,01
903;Крд;1281035,00
903;Крис;19985,00
903;Кскр;1040393,00
903;Лам;513481,00
903;Лат;917721,00
903;ОД;645786,00
903;Овм;893037,00
903;Овт;1069381,00
903;ПК0;54216,00
903;ПК1;54216,00
903;ПК2;54216,00
903;РР0;127500,00
903;РР1;127500,00
903;РР2;127500,00
903;ПР0;10200,00
903;ПР1;10200,00
903;ОПР1;4019,00
903;СПР1;6181,00
903;ОПР0;4019,00
903;ПР2;10200,00
903;ОПР2;4019,00
903;СПР2;6181,00
903;СПР0;6181,00
912;Ар1.0;161726271,00
912;Ар1.1;161726271,00
912;Ар1.2;161726271,00
912;Ар2.0;330970,00
912;Ар2.1;330970,00
912;Ар2.2;330970,00
912;Ар3.0;500332,00
912;Ар3.1;500332,00
912;Ар3.2;500332,00
912;Ар4.0;103127995,00
912;Ар4.1;102956223,00
912;Ар4.2;102956223,00
912;Ар5.0;0,00
912;Ар5.1;0,00
912;Ар5.2;0,00
912;Ариск0;161726271,00
912;БК;4114199,00
912;Кф;1,00
912;Кинс;1150223,00
912;Крд;49500164,00
912;КРФмп0;0,00
912;КРФрп0;0,00
912;КРФсп0;0,00
912;КРФмп1;0,00
912;КРФрп1;0,00
912;КРФсп1;0,00
912;КРФмп2;0,00
912;КРФрп2;0,00
912;КРФсп2;0,00
912;Крис;101641,00
912;Кскр;46940585,00
912;Лам;28000063,00
912;Лат;174054834,00
912;ОД;7640963,00
912;Овм;41777158,00
912;Овт;70772822,00
912;ПК0;19419086,00
912;ПК1;19419086,00
912;ПК2;19419086,00
912;РР0;1760105,00
912;РР1;1760105,00
912;РР2;1760105,00
912;ПР0;140808,41
912;ПР1;140808,41
912;ОПР1;54019,51
912;СПР1;86788,90
912;ФР1;0,00
912;ОФР1;0,00
912;СФР1;0,00
912;ОПР0;54019,51
912;ПР2;140808,41
912;ОПР2;54019,51
912;СПР2;86788,90
912;ФР2;0,00
912;ОФР2;0,00
912;СФР2;0,00
912;СПР0;86788,90
912;ФР0;0,00
912;ОФР0;0,00
912;ТР;0,00
912;ОТР;0,00
912;ДТР;0,00
912;ГВР(ТР);0,00
912;ГВР(ВР);0,00
912;ГВР(ПР);0,00
912;ГВР(ФР);0,00
912;СФР0;0,00
912;ВР;0,00
918;Ар1.0;12036389,00
918;Ар1.1;12036389,00
918;Ар1.2;12036389,00
918;Ар2.0;1975370,00
918;Ар2.1;1975370,00
918;Ар2.2;1975370,00
918;Ар4.0;101898781,00
918;Ар4.1;99845001,00
918;Ар4.2;99845001,00
918;Ариск0;12036389,00
918;БК;299453,00
918;Кф;1,00
918;Кинс;4330,00
918;Крд;70419294,00
918;Крис;386273,00
918;Кскр;39180263,00
918;Лам;14804371,00
918;Лат;19934555,00
918;ОД;30666108,00
918;Овм;23262625,00
918;Овт;32922167,00
918;ПК0;6736172,00
918;ПК1;6736172,00
918;ПК2;6736172,00
918;РР0;7150,00
918;РР1;7150,00
918;РР2;7150,00
918;ПР0;0,00
918;ПР1;0,00
918;ОПР1;0,00
918;СПР1;0,00
918;ФР1;0,00
918;ОФР1;0,00
918;СФР1;0,00
918;ОПР0;0,00
918;ПР2;0,00
918;ОПР2;0,00
918;СПР2;0,00
918;ФР2;0,00
918;ОФР2;0,00
918;СФР2;0,00
918;СПР0;0,00
918;ФР0;0,00
918;ОФР0;0,00
918;ТР;572,00
918;ОТР;358,00
918;ДТР;214,00
918;СФР0;0,00
918;ВР;0,00
931;Ар1.0;1411337,00
931;Ар1.1;1411337,00
931;Ар1.2;1411337,00
931;Ар2.0;5968,00
931;Ар2.1;5968,00
931;Ар2.2;5968,00
931;Ар4.0;9085731,00
931;Ар4.1;9046897,00
931;Ар4.2;9046897,00
931;Ариск0;1411337,00
931;БК;34710,00
931;Кф;0,95
931;Крд;3703816,00
931;Крис;5272,00
931;Кскр;8340098,00
931;Лам;697146,00
931;Лат;1693608,00
931;ОД;5332923,00
931;Овм;590018,00
931;Овт;644156,00
931;ПК0;763632,00
931;ПК1;763632,00
931;ПК2;763632,00
931;ПР0;0,00
931;ПР1;0,00
931;СПР1;0,00
931;ФР1;0,00
931;СФР1;0,00
931;ПР2;0,00
931;СПР2;0,00
931;ФР2;0,00
931;СФР2;0,00
931;СПР0;0,00
931;ФР0;0,00
931;СФР0;0,00
933;Ар1.0;791233,00
933;Ар1.2;791233,00
933;Ар2.0;4168,00
933;Ар2.2;4168,00
933;Ар4.0;398536,00
933;Ар4.2;346038,00
933;Ариск0;791233,00
933;Кф;1,00
933;Лам;276403,00
933;Лат;854982,00
933;Овт;585521,00
933;ПК0;79003,00
933;ПК2;79003,00
933;РР0;23986,00
933;РР2;23986,00
933;ПР0;0,00
933;ПР1;0,00
933;ОПР1;0,00
933;СПР1;0,00
933;ФР1;0,00
933;ОФР1;0,00
933;СФР1;0,00
933;ОПР0;0,00
933;ПР2;0,00
933;ОПР2;0,00
933;СПР2;0,00
933;ФР2;0,00
933;ОФР2;0,00
933;СФР2;0,00
933;СПР0;0,00
933;ФР0;0,00
933;ОФР0;0,00
933;ТР;0,00
933;ОТР;0,00
933;ДТР;0,00
933;ГВР(ТР);0,00
933;ГВР(ВР);0,00
933;ГВР(ПР);0,00
933;ГВР(ФР);0,00
933;СФР0;0,00
933;ВР;0,00
937;Ар1.0;886587,00
937;Ар1.2;886587,00
937;Ар2.0;74687,00
937;Ар2.2;74687,00
937;Ар3.0;0,00
937;Ар3.2;0,00
937;Ар4.0;1154452,00
937;Ар4.2;931930,00
937;Ар5.0;0,00
937;Ар5.2;0,00
937;Ариск0;974030,00
937;БК;0,00
937;Кф;0,99
937;КРФмп0;0,00
937;КРФрп0;0,00
937;КРФсп0;0,00
937;КРФмп2;0,00
937;КРФрп2;0,00
937;КРФсп2;0,00
937;Лам;1554588,00
937;Лат;1754166,00
937;Овт;1663375,00
937;ПК0;249755,00
937;ПК2;249755,00
937;РР0;179458,00
937;РР2;179458,00
937;ПР0;14356,64
937;ПР1;0,00
937;ОПР1;0,00
937;СПР1;0,00
937;ФР1;0,00
937;ОФР1;0,00
937;СФР1;0,00
937;ОПР0;3409,80
937;ПР2;14356,64
937;ОПР2;3409,80
937;СПР2;10946,84
937;ФР2;0,00
937;ОФР2;0,00
937;СФР2;0,00
937;СПР0;10946,84
937;ФР0;0,00
937;ОФР0;0,00
937;ТР;0,00
937;ОТР;0,00
937;ДТР;0,00
937;ГВР(ТР);0,00
937;ГВР(ВР);0,00
937;ГВР(ПР);0,00
937;ГВР(ФР);0,00
937;СФР0;0,00
937;ВР;0,00
963;Ар1.0;266382506,00
963;Ар1.1;266382506,00
963;Ар1.2;266382506,00
963;Ар2.0;29813420,00
963;Ар2.1;29813420,00
963;Ар2.2;29813420,00
963;Ар3.0;198643,00
963;Ар3.1;198643,00
963;Ар3.2;198643,00
963;Ар4.0;495311303,00
963;Ар4.1;493393371,00
963;Ар4.2;493393371,00
963;Ар5.0;535457,00
963;Ар5.1;535457,00
963;Ар5.2;535457,00
963;Ариск0;266382506,00
963;БК;13103045,00
963;Кф;1,00
963;Кинс;8829022,00
963;Крд;304432590,00
963;Крис;498015,00
963;Кскр;233028149,00
963;Лам;103946129,00
963;Лат;256500857,00
963;ОД;110462415,00
963;Овм;227006191,00
963;Овт;370538710,00
963;ПК0;91588240,00
963;ПК1;91588240,00
963;ПК2;91588240,00
963;РР0;34566701,00
963;РР1;34566701,00
963;РР2;34566701,00
963;ПР0;2673531,29
963;ПР1;2673531,29
963;ОПР1;736928,26
963;СПР1;1936603,03
963;ОПР0;736928,26
963;ПР2;2673531,29
963;ОПР2;736928,26
963;СПР2;1936603,03
963;СПР0;1936603,03
963;ТР;91804,79
963;ОТР;55344,88
963;ДТР;36459,91
965;Ар1.0;471471,00
965;Ар1.2;471471,00
965;Ар2.0;39130,00
965;Ар2.2;39130,00
965;Ар4.0;2365443,00
965;Ар4.2;2358090,00
965;Ариск0;471471,00
965;Кф;0,99
965;Лам;517399,00
965;Лат;1178858,00
965;Овт;815914,00
965;ПК0;42754,00
965;ПК2;42754,00
965;РР0;24137,00
965;РР2;24137,00
965;ПР0;186,05
965;ПР1;186,05
965;ОПР1;186,05
965;ОПР0;186,05
965;ПР2;186,05
965;ОПР2;186,05
965;ВР;1744,92
969;Ар1.0;1409730,00
969;Ар1.1;1409730,00
969;Ар1.2;1409730,00
969;Ар2.0;839,00
969;Ар2.1;839,00
969;Ар2.2;839,00
969;Ар3.0;0,00
969;Ар3.1;0,00
969;Ар3.2;0,00
969;Ар4.0;559297,00
969;Ар4.1;559297,00
969;Ар4.2;559297,00
969;Ар5.0;0,00
969;Ар5.1;0,00
969;Ар5.2;0,00
969;Ариск0;1409730,00
969;БК;0,00
969;Кф;1,05
969;Кинс;0,00
969;Крд;0,00
969;КРФмп0;0,00
969;КРФрп0;0,00
969;КРФсп0;0,00
969;КРФмп1;0,00
969;КРФрп1;0,00
969;КРФсп1;0,00
969;КРФмп2;0,00
969;КРФрп2;0,00
969;КРФсп2;0,00
969;Крис;0,00
969;Кскр;534643,00
969;Лам;867020,00
969;Лат;2050282,00
969;ОД;0,00
969;Овм;376264,00
969;Овт;388240,00
969;ПК0;51147,00
969;ПК1;51147,00
969;ПК2;51147,00
969;РР0;0,00
969;РР1;0,00
969;РР2;0,00
969;ПР0;0,00
969;ПР1;0,00
969;ОПР1;0,00
969;СПР1;0,00
969;ФР1;0,00
969;ОФР1;0,00
969;СФР1;0,00
969;ОПР0;0,00
969;ПР2;0,00
969;ОПР2;0,00
969;СПР2;0,00
969;ФР2;0,00
969;ОФР2;0,00
969;СФР2;0,00
969;СПР0;0,00
969;ФР0;0,00
969;ОФР0;0,00
969;ТР;0,00
969;ОТР;0,00
969;ДТР;0,00
969;ГВР(ТР);0,00
969;ГВР(ВР);0,00
969;ГВР(ПР);0,00
969;ГВР(ФР);0,00
969;СФР0;0,00
969;ВР;0,00
990;Ар1.0;206284,00
990;Ар1.2;206284,00
990;Ар4.0;406601,00
990;Ар4.2;406598,00
990;Ариск0;206284,00
990;Кф;1,22
990;Лам;206072,00
990;Лат;209254,00
990;Овт;90734,00
990;ПК0;81398,00
990;ПК2;81398,00
990;ПР0;0,00
990;ПР1;0,00
990;ОПР1;0,00
990;СПР1;0,00
990;ФР1;0,00
990;ОФР1;0,00
990;СФР1;0,00
990;ОПР0;0,00
990;ПР2;0,00
990;ОПР2;0,00
990;СПР2;0,00
990;ФР2;0,00
990;ОФР2;0,00
990;СФР2;0,00
990;СПР0;0,00
990;ФР0;0,00
990;ОФР0;0,00
990;ТР;0,00
990;ОТР;0,00
990;ДТР;0,00
990;ГВР(ТР);0,00
990;ГВР(ВР);0,00
990;ГВР(ПР);0,00
990;ГВР(ФР);0,00
990;СФР0;0,00
990;ВР;0,00
1000;Ар1.0;1495005155,00
1000;Ар1.1;1495005155,00
1000;Ар1.2;1495005155,00
1000;Ар2.0;100925080,00
1000;Ар2.1;100925080,00
1000;Ар2.2;100925080,00
1000;Ар3.0;22816812,00
1000;Ар3.1;22816812,00
1000;Ар3.2;22816812,00
1000;Ар4.0;9346356158,00
1000;Ар4.1;9364957653,00
1000;Ар4.2;9355257653,00
1000;Ар5.0;4505253,00
1000;Ар5.1;4505253,00
1000;Ар5.2;4505253,00
1000;Ариск0;1777806430,00
1000;БК;493898028,00
1000;Кф;1,00
1000;Кинс;254967187,00
1000;Крд;7486221039,00
1000;КРФмп0;0,00
1000;КРФрп0;0,00
1000;КРФсп0;62854704,00
1000;КРФмп1;0,00
1000;КРФрп1;0,00
1000;КРФсп1;62854704,00
1000;КРФмп2;0,00
1000;КРФрп2;0,00
1000;КРФсп2;62854704,00
1000;Крис;4994545,00
1000;Кскр;3842148773,00
1000;Лам;1210523252,00
1000;Лат;2126909664,00
1000;ОД;1099624549,00
1000;Овм;3532076056,00
1000;Овт;5461282156,00
1000;ПК0;1215738765,00
1000;ПК1;1215773367,00
1000;ПК2;1215772380,00
1000;РР0;774754749,00
1000;РР1;774754749,00
1000;РР2;774754749,00
1000;ПР0;38174151,24
1000;ПР1;38174151,24
1000;ОПР1;24347805,72
1000;СПР1;13826345,52
1000;ФР1;4547949,03
1000;ОФР1;2273961,06
1000;СФР1;2273961,06
1000;ОПР0;24347805,72
1000;ПР2;38174151,24
1000;ОПР2;24347805,72
1000;СПР2;13826345,52
1000;ФР2;4547949,03
1000;ОФР2;2273961,06
1000;СФР2;2273961,06
1000;СПР0;13826345,52
1000;ФР0;4547949,03
1000;ОФР0;2273961,06
1000;ТР;9200235,41
1000;ОТР;2594620,30
1000;ДТР;6602508,35
1000;ГВР(ТР);3106,76
1000;ГВР(ВР);85719,69
1000;ГВР(ПР);0,00
1000;ГВР(ФР);26,91
1000;СФР0;2273961,06
1000;ВР;10058044,27
1016;Ар1.0;316680,00
1016;Ар1.2;316680,00
1016;Ар2.0;3044,00
1016;Ар2.2;3044,00
1016;Ар3.0;6817,00
1016;Ар3.2;6817,00
1016;Ар4.0;196684,00
1016;Ар4.2;188236,00
1016;Ариск0;316680,00
1016;Кф;1,00
1016;Лам;329760,00
1016;Лат;417222,00
1016;Овт;123399,00
1016;ПК0;178763,00
1016;ПК2;178763,00
1016;РР0;197586,00
1016;РР2;197586,00
1016;ПР0;9588,34
1016;ПР1;9588,34
1016;ОПР1;2740,12
1016;СПР1;6848,22
1016;ФР1;3952,32
1016;ОФР1;1976,16
1016;СФР1;1976,16
1016;ОПР0;2740,12
1016;ПР2;9588,34
1016;ОПР2;2740,12
1016;СПР2;6848,22
1016;ФР2;3952,32
1016;ОФР2;1976,16
1016;СФР2;1976,16
1016;СПР0;6848,22
1016;ФР0;3952,32
1016;ОФР0;1976,16
1016;СФР0;1976,16
1016;ВР;2266,18
1027;Ар1.0;694510,00
1027;Ар1.1;694510,00
1027;Ар1.2;694510,00
1027;Ар2.0;9690,00
1027;Ар2.1;9690,00
1027;Ар2.2;9690,00
1027;Ар4.0;650285,00
1027;Ар4.1;426263,00
1027;Ар4.2;426263,00
1027;Ариск0;1362896,00
1027;Кф;1,02
1027;Крд;286374,00
1027;Крис;16437,00
1027;Лам;940024,00
1027;Лат;1200501,00
1027;Овм;671448,00
1027;Овт;773496,00
1027;ПК0;139229,00
1027;ПК1;139229,00
1027;ПК2;139229,00
1027;РР0;73088,00
1027;РР1;73088,00
1027;РР2;73088,00
1027;ПР0;4963,00
1027;ПР1;4963,00
1027;ОПР1;4963,00
1027;СПР1;0,00
1027;ФР1;884,00
1027;ОФР1;442,00
1027;СФР1;442,00
1027;ОПР0;4963,00
1027;ПР2;4963,00
1027;ОПР2;4963,00
1027;СПР2;0,00
1027;ФР2;884,00
1027;ОФР2;442,00
1027;СФР2;442,00
1027;СПР0;0,00
1027;ФР0;884,00
1027;ОФР0;442,00
1027;ТР;0,00
1027;ОТР;0,00
1027;ДТР;0,00
1027;ГВР(ТР);0,00
1027;ГВР(ВР);0,00
1027;ГВР(ПР);0,00
1027;ГВР(ФР);0,00
1027;СФР0;442,00
1027;ВР;0,00
1046;Ар1.0;209173,00
1046;Ар1.2;209173,00
1046;Ар2.0;5002,00
1046;Ар2.2;5002,00
1046;Ар4.0;203569,00
1046;Ар4.2;203304,00
1046;Ариск0;209173,00
1046;Кф;1,00
1046;Лат;241294,00
1046;Овт;167510,00
1046;ПК0;131822,00
1046;ПК2;131822,00
1046;ПР0;0,00
1046;ПР1;0,00
1046;ОПР1;0,00
1046;СПР1;0,00
1046;ФР1;0,00
1046;ОФР1;0,00
1046;СФР1;0,00
1046;ОПР0;0,00
1046;ПР2;0,00
1046;ОПР2;0,00
1046;СПР2;0,00
1046;ФР2;0,00
1046;ОФР2;0,00
1046;СФР2;0,00
1046;СПР0;0,00
1046;ФР0;0,00
1046;ОФР0;0,00
1046;ТР;0,00
1046;ОТР;0,00
1046;ДТР;0,00
1046;ГВР(ТР);0,00
1046;ГВР(ВР);0,00
1046;ГВР(ПР);0,00
1046;ГВР(ФР);0,00
1046;СФР0;0,00
1046;ВР;0,00
1049;Ар1.0;2078899,00
1049;Ар1.1;2078899,00
1049;Ар1.2;2078899,00
1049;Ар2.0;129759,00
1049;Ар2.1;129759,00
1049;Ар2.2;129759,00
1049;Ар3.0;1604,00
1049;Ар3.1;1604,00
1049;Ар3.2;1604,00
1049;Ар4.0;4787007,00
1049;Ар4.1;4677675,00
1049;Ар4.2;4677675,00
1049;Ариск0;2078899,00
1049;БК;44455,00
1049;Кф;0,99
1049;Крд;2759672,00
1049;Крис;28362,00
1049;Кскр;1365661,00
1049;Лам;1230415,00
1049;Лат;2723862,00
1049;ОД;2321712,00
1049;Овм;2397033,00
1049;Овт;2772578,00
1049;ПК0;292688,00
1049;ПК1;292688,00
1049;ПК2;292688,00
1049;РР0;5,00
1049;РР1;5,00
1049;РР2;5,00
1049;ПР0;0,00
1049;ПР1;0,00
1049;ОПР1;0,00
1049;СПР1;0,00
1049;ФР1;0,00
1049;ОФР1;0,00
1049;СФР1;0,00
1049;ОПР0;0,00
1049;ПР2;0,00
1049;ОПР2;0,00
1049;СПР2;0,00
1049;ФР2;0,00
1049;ОФР2;0,00
1049;СФР2;0,00
1049;СПР0;0,00
1049;ФР0;0,00
1049;ОФР0;0,00
1049;ТР;0,37
1049;ОТР;0,31
1049;ДТР;0,06
1049;ГВР(ТР);0,00
1049;ГВР(ВР);0,00
1049;ГВР(ПР);0,00
1049;ГВР(ФР);0,00
1049;СФР0;0,00
1049;ВР;0,00
1050;Ар1.0;491049,00
1050;Ар1.2;491049,00
1050;Ар4.0;1285568,00
1050;Ар4.2;1271010,00
1050;Ариск0;491049,00
1050;Кф;1,00
1050;Лам;488256,00
1050;Лат;504930,00
1050;Овт;594715,00
1050;ПК0;467066,00
1050;ПК2;467066,00
1050;ПР0;0,00
1050;ПР1;0,00
1050;ОПР1;0,00
1050;СПР1;0,00
1050;ФР1;0,00
1050;ОФР1;0,00
1050;СФР1;0,00
1050;ОПР0;0,00
1050;ПР2;0,00
1050;ОПР2;0,00
1050;СПР2;0,00
1050;ФР2;0,00
1050;ОФР2;0,00
1050;СФР2;0,00
1050;СПР0;0,00
1050;ФР0;0,00
1050;ОФР0;0,00
1050;ТР;0,00
1050;ОТР;0,00
1050;ДТР;0,00
1050;ГВР(ТР);0,00
1050;ГВР(ВР);0,00
1050;ГВР(ПР);0,00
1050;ГВР(ФР);0,00
1050;СФР0;0,00
1050;ВР;0,00
1052;Ар1.0;1548561,00
1052;Ар1.2;1548561,00
1052;Ар2.0;2668,00
1052;Ар2.2;2668,00
1052;Ар3.0;0,00
1052;Ар3.2;0,00
1052;Ар4.0;620673,00
1052;Ар4.2;620673,00
1052;Ар5.0;0,00
1052;Ар5.2;0,00
1052;Ариск0;1548561,00
1052;БК;0,00
1052;Кф;1,00
1052;КРФмп0;0,00
1052;КРФрп0;0,00
1052;КРФсп0;0,00
1052;КРФмп2;0,00
1052;КРФрп2;0,00
1052;КРФсп2;0,00
1052;Лам;859564,00
1052;Лат;1767919,00
1052;Овт;1803470,00
1052;ПК0;81776,00
1052;ПК2;81776,00
1052;РР0;0,00
1052;РР2;0,00
1052;ПР0;0,00
1052;ПР1;0,00
1052;ОПР1;0,00
1052;СПР1;0,00
1052;ФР1;0,00
1052;ОФР1;0,00
1052;СФР1;0,00
1052;ОПР0;0,00
1052;ПР2;0,00
1052;ОПР2;0,00
1052;СПР2;0,00
1052;ФР2;0,00
1052;ОФР2;0,00
1052;СФР2;0,00
1052;СПР0;0,00
1052;ФР0;0,00
1052;ОФР0;0,00
1052;ТР;0,00
1052;ОТР;0,00
1052;ДТР;0,00
1052;ГВР(ТР);0,00
1052;ГВР(ВР);0,00
1052;ГВР(ПР);0,00
1052;ГВР(ФР);0,00
1052;СФР0;0,00
1052;ВР;0,00
1067;Ар1.0;4258284,00
1067;Ар1.1;4258284,00
1067;Ар1.2;4258284,00
1067;Ар2.0;54528,00
1067;Ар2.1;54528,00
1067;Ар2.2;54528,00
1067;Ар3.0;14716,00
1067;Ар3.1;14716,00
1067;Ар3.2;14716,00
1067;Ар4.0;7146093,00
1067;Ар4.1;7135741,00
1067;Ар4.2;7135741,00
1067;Ар5.0;0,00
1067;Ар5.1;0,00
1067;Ар5.2;0,00
1067;Ариск0;4563368,00
1067;БК;0,00
1067;Кф;0,99
1067;Кинс;0,00
1067;Крд;4075949,00
1067;КРФмп0;0,00
1067;КРФрп0;0,00
1067;КРФсп0;0,00
1067;КРФмп1;0,00
1067;КРФрп1;0,00
1067;КРФсп1;0,00
1067;КРФмп2;0,00
1067;КРФрп2;0,00
1067;КРФсп2;0,00
1067;Крис;4079,00
1067;Кскр;10546821,00
1067;Лам;3450858,00
1067;Лат;5296757,00
1067;ОД;43621,00
1067;Овм;2994520,00
1067;Овт;3374390,00
1067;ПК0;725218,00
1067;ПК1;725218,00
1067;ПК2;725218,00
1067;РР0;87913,00
1067;РР1;87913,00
1067;РР2;87913,00
1067;ПР0;4323,62
1067;ПР1;4323,62
1067;ОПР1;3394,54
1067;СПР1;929,08
1067;ФР1;0,00
1067;ОФР1;0,00
1067;СФР1;0,00
1067;ОПР0;3394,54
1067;ПР2;4323,62
1067;ОПР2;3394,54
1067;СПР2;929,08
1067;ФР2;0,00
1067;ОФР2;0,00
1067;СФР2;0,00
1067;СПР0;929,08
1067;ФР0;0,00
1067;ОФР0;0,00
1067;ТР;2709,42
1067;ОТР;5,12
1067;ДТР;2704,30
1067;ГВР(ТР);0,00
1067;ГВР(ВР);0,00
1067;ГВР(ПР);0,00
1067;ГВР(ФР);0,00
1067;СФР0;0,00
1067;ВР;0,00
1068;Ар1.0;1580053,00
1068;Ар1.2;1580053,00
1068;Ар2.0;41366,00
1068;Ар2.2;41366,00
1068;Ар4.0;278619,00
1068;Ар4.2;278619,00
1068;Ариск0;1580053,00
1068;БК;8708,00
1068;Кф;1,00
1068;Лам;791088,00
1068;Лат;1797993,00
1068;Овт;622898,00
1068;ПК0;125459,00
1068;ПК2;125459,00
1068;РР0;18991,00
1068;РР2;18991,00
1068;ПР0;0,00
1068;ПР1;0,00
1068;ФР1;0,00
1068;ОПР0;0,00
1068;ПР2;0,00
1068;ОПР2;0,00
1068;СПР2;0,00
1068;ФР2;0,00
1068;ОФР2;0,00
1068;СФР2;0,00
1068;СПР0;0,00
1068;ФР0;0,00
1068;ОФР0;0,00
1068;ТР;0,00
1068;ОТР;0,00
1068;ДТР;0,00
1068;ГВР(ТР);0,00
1068;ГВР(ВР);0,00
1068;ГВР(ПР);0,00
1068;ГВР(ФР);0,00
1068;СФР0;0,00
1068;ВР;1519,28
1071;Ар1.0;303750,00
1071;Ар1.2;303750,00
1071;Ар2.0;1097,00
1071;Ар2.2;1097,00
1071;Ар4.0;429285,00
1071;Ар4.2;384881,00
1071;Ариск0;303750,00
1071;БК;45478,00
1071;Кф;1,00
1071;Лам;432149,00
1071;Лат;848255,00
1071;Овт;772097,00
1071;ПК0;416457,00
1071;ПК2;460818,00
1071;РР0;378455,00
1071;РР2;378455,00
1071;ПР0;28816,09
1071;ОПР0;7842,95
1071;ПР2;28816,09
1071;ОПР2;7842,95
1071;СПР2;20973,14
1071;СПР0;20973,14
1071;ВР;1460,34
1087;Ар1.0;2742221,00
1087;Ар1.1;2742221,00
1087;Ар1.2;2742221,00
1087;Ар2.0;1584506,00
1087;Ар2.1;1584506,00
1087;Ар2.2;1584506,00
1087;Ар4.0;1684237,00
1087;Ар4.1;1675782,00
1087;Ар4.2;1675782,00
1087;Ариск0;2742221,00
1087;БК;10843,00
1087;Кф;1,00
1087;Крд;10748,00
1087;Крис;3120,00
1087;Кскр;289105,00
1087;Лам;9477166,00
1087;Лат;12463246,00
1087;ОД;1194,00
1087;Овм;10452981,00
1087;Овт;11256231,00
1087;РР0;319059,00
1087;РР1;319059,00
1087;РР2;319059,00
1087;ПР0;19435,12
1087;ПР1;19435,12
1087;ОПР1;17119,18
1087;СПР1;2315,94
1087;ОПР0;17119,18
1087;ПР2;19435,12
1087;ОПР2;17119,18
1087;СПР2;2315,94
1087;СПР0;2315,94
1087;ВР;6089,57
1114;Ар1.0;268499,00
1114;Ар1.2;268499,00
1114;Ар2.0;562,00
1114;Ар2.2;562,00
1114;Ар4.0;557717,00
1114;Ар4.2;476525,00
1114;Ариск0;268499,00
1114;Кф;1,20
1114;Лам;190125,00
1114;Лат;281940,00
1114;Овт;210710,00
1114;ПК0;43223,00
1114;ПК2;43223,00
1114;ПР0;0,00
1114;ПР1;0,00
1114;ОПР1;0,00
1114;СПР1;0,00
1114;ФР1;0,00
1114;ОФР1;0,00
1114;СФР1;0,00
1114;ОПР0;0,00
1114;ПР2;0,00
1114;ОПР2;0,00
1114;СПР2;0,00
1114;ФР2;0,00
1114;ОФР2;0,00
1114;СФР2;0,00
1114;СПР0;0,00
1114;ФР0;0,00
1114;ОФР0;0,00
1114;ТР;0,00
1114;ОТР;0,00
1114;ДТР;0,00
1114;ГВР(ТР);0,00
1114;ГВР(ВР);0,00
1114;ГВР(ПР);0,00
1114;ГВР(ФР);0,00
1114;СФР0;0,00
1114;ВР;0,00
1115;Ар1.0;360412,00
1115;Ар1.2;360412,00
1115;Ар2.0;154396,00
1115;Ар2.2;154396,00
1115;Ар4.0;778239,00
1115;Ар4.2;778237,00
1115;Ариск0;360412,00
1115;Кф;1,00
1115;Лам;359182,00
1115;Лат;1131767,00
1115;Овт;550315,00
1115;ПК0;269898,00
1115;ПК2;269898,00
1136;Ар1.0;618707,00
1136;Ар1.2;618707,00
1136;Ар2.0;149,00
1136;Ар2.2;149,00
1136;Ар4.0;915265,00
1136;Ар4.2;833229,00
1136;Ариск0;618707,00
1136;Кф;0,99
1136;Лам;623432,00
1136;Лат;685532,00
1136;Овт;768020,00
1136;ПК0;217097,00
1136;ПК2;217097,00
1136;РР0;10474,00
1136;РР2;10474,00
1136;ВР;837,92
1143;Ар1.0;491921,00
1143;Ар1.2;491921,00
1143;Ар2.0;32839,00
1143;Ар2.2;32839,00
1143;Ар3.0;0,00
1143;Ар3.2;0,00
1143;Ар4.0;901153,00
1143;Ар4.2;901153,00
