,Ар1.0,Ар1.1,Ар1.2,Ар2.0,Ар2.1,Ар2.2,Ар3.0,Ар3.1,Ар3.2,Ар4.0,Ар4.1,Ар4.2,Ар5.0,Ар5.1,Ар5.2,Ариск0,БК,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Крис,Кскр,Лам,Лат,ОД,Овм,Овт,ПК0,ПК1,ПК2,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
3001,"3702301,00","3702301,00","3702301,00","2358515,00","2358515,00","2358515,00","27654,00","27654,00","27654,00","11109638,00","10522651,00","10522651,00",,,,"3702301,00",,"1,00","1,00","3399137,00",,,,,,,,,,"14176,00","10595180,00","4776369,00","11859706,00","767822,00","9086210,00","12493327,00","1674716,00","1674716,00","1674716,00","403498,00","403498,00","403498,00","12453,01","12453,01","6918,34","5534,67","0,00","0,00","0,00","6918,34","12453,01","6918,34","5534,67","0,00","0,00","0,00","5534,67","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","19826,82",,,,,,,,
3010,"246069,00",,,"901,00",,,"0,00",,,"391806,00",,,"0,00",,,"246069,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00",,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","235520,00",,,"0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","98949,00","252836,00","67661,00","4569,00",
3013,"253005,00","253005,00","253005,00","94091,00","94091,00","94091,00","0,00","0,00","0,00","1645553,00","1643720,00","1643720,00","0,00","0,00","0,00","253005,00","0,00","1,00","0,00","1901237,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","964,00","2666274,00","700532,00","3622527,00","0,00","2179175,00","2289388,00","1261805,00","1261805,00","1261805,00","2943325,00","2943325,00","2943325,00","222234,38","222234,38","45358,58","176875,80","0,00","0,00","0,00","45358,58","222234,38","45358,58","176875,80","0,00","0,00","0,00","176875,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","13231,64",,,,,,,,
3016,"26689832,00","26689832,00","26689832,00","8002135,00","8002135,00","8002135,00","0,00","0,00","0,00","32899211,00","32899211,00","32899211,00","0,00","0,00","0,00","26689832,00","3002305,00","1,16","551000,00","53968574,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","48473078,00","34822419,00","48347283,00","7556056,00","30614285,00","37853505,00","4586831,00","4586831,00","4586831,00","375102,00","375102,00","375102,00","30008,15","30008,15","30008,15","0,00","0,00","0,00","0,00","30008,15","30008,15","30008,15","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3017,"740044,00",,"740044,00","21860,00",,"21860,00","0,00",,"0,00","376413,00",,"376413,00","0,00",,"0,00","740044,00","16340,00","1,03",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00",,,"400366,00","1015629,00",,,"764003,00","87336,00",,"87336,00","44412,00",,"44412,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3552,98",,,,,,,,
3027,"208760,00","208760,00","208760,00","180239,00","180239,00","180239,00","0,00","0,00","0,00","378147,00","212197,00","212197,00","0,00","0,00","0,00","208760,00","0,00","1,00","0,00","3287,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","775,00","295229,00","1557865,00","2017022,00","45201,00","1040630,00","1041288,00","0,00","0,00","0,00","163163,00","163163,00","163163,00","13053,00","13053,00","1287,00","11766,00","0,00","0,00","0,00","1287,00","13053,00","1287,00","11766,00","0,00","0,00","0,00","11766,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3028,"450912,00",,"450912,00","59765,00",,"59765,00","0,00",,"0,00","175364,00",,"175364,00","0,00",,"0,00","450912,00","0,00","1,00",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00",,,"443182,00","877941,00",,,"512170,00","10217,00",,"10217,00","18449,00",,"18449,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1475,88",,,,,,,,
3037,"222491,00",,"222491,00","2192,00",,"2192,00",,,,"427785,00",,"391439,00",,,,"222491,00",,"1,02",,,,,,,,,,,,,,,"249485,00",,,"115220,00","596,00",,"596,00","10717,00",,"10717,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","857,36",,,,,,,,
3061,"793716,00","793716,00","793716,00","264681,00","264681,00","264681,00","812079,00","812079,00","812079,00","3226013,00","3226013,00","3226013,00","0,00","0,00","0,00","1901592,00","129805,00","1,43","0,00","1849901,00","0,00","0,00","406379,00","0,00","0,00","406379,00","0,00","0,00","406379,00","14282,00","6632112,00","6399497,00","10566517,00","158087,00","3790568,00","4829963,00","4015219,00","4015219,00","4015219,00","10074235,00","10074235,00","10074235,00","515344,35","515344,35","113527,05","401817,30","259645,56","129822,78","129822,78","113527,05","515344,35","113527,05","401817,30","259645,56","129822,78","129822,78","401817,30","259645,56","129822,78","0,00","0,00","0,00","0,00","0,00","0,00","0,00","129822,78","30948,87",,,,,,,,
3073,"44675590,00","44675590,00","44675590,00","13917,00","13917,00","13917,00","0,00","0,00","0,00","7142197,00","6484892,00","6484892,00","0,00","0,00","0,00","44675590,00","1345993,00","1,00","0,00","1342327,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","37848,00","9861365,00","7962846,00","22565629,00","456864,00","10995693,00","23547188,00","1310791,00","1310791,00","1310791,00","10076556,00","10076556,00","10076556,00","806124,49","806124,49","234388,89","571735,60","0,00","0,00","0,00","234388,89","806124,49","234388,89","571735,60","0,00","0,00","0,00","571735,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3077,"2259297,00","2259297,00","2259297,00","22533,00","22533,00","22533,00","20713,00","20713,00","20713,00","6528809,00","4670912,00","4670912,00","0,00","0,00","0,00","2259297,00","0,00","0,89","0,00","5218375,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","95648,00","7177692,00","2307592,00","4868899,00","907788,00","2875596,00","3259354,00","3929650,00","3929650,00","3929650,00","2084645,00","2084645,00","2084645,00","156850,52","156850,52","47259,11","109591,41","0,00","0,00","0,00","47259,11","156850,52","47259,11","109591,41","0,00","0,00","0,00","109591,41","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9921,05",,,,,,,,
3085,"9517632,00","9517632,00","9517632,00","3738786,00","3738786,00","3738786,00",,,,"132506853,00","132452686,00","132452686,00",,,,"9517632,00","970010,00","1,00","843904,00","40915208,00",,,,,,,,,,,"96409564,00","172861,00","26179388,00","40841952,00","580339,00","40330434,00","3409745,00","3409745,00","3409745,00","11837810,00","11837810,00","11837810,00","911019,05","911019,05","153112,05","757907,00",,,,"153112,05","911019,05","153112,05","757907,00",,,,"757907,00",,,,,,,,,,,"36005,75",,,,,,,,
3095,"410401,00",,"410401,00","17,00",,"17,00","0,00",,"0,00","114961,00",,"114961,00","0,00",,"0,00","410401,00","0,00","1,00",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00",,,"417294,00","423032,00",,,"155952,00","23512,00",,"23512,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3116,"296584,00",,"296584,00","0,00",,"0,00","0,00",,"0,00","122890,00",,"122890,00","0,00",,"0,00","296584,00","0,00","0,00",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00",,,"137469,00","399769,00",,,"171113,00","94418,00",,"94418,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
312,"518745,00","518745,00","518745,00","84562,00","84562,00","84562,00",,,,"1900864,00","2171893,00","2171893,00",,,,"518745,00",,"1,00",,"646902,00",,,,,,,,,,"10259,00","2485452,00","799131,00","882442,00","2644724,00","523208,00","807360,00","589153,00","589153,00","589153,00","456613,00","456613,00","456613,00","35031,69","35031,69","16649,85","18381,84","379,46","189,73","189,73","16649,85","35031,69","16649,85","18381,84","379,46","189,73","189,73","18381,84","379,46","189,73",,,,,,,,"189,73","1117,88",,,,,,,,
3122,"67304,00",,"67304,00","17389,00",,"17389,00","0,00",,"0,00","477830,00",,"351583,00","0,00",,"0,00","67304,00","0,00","0,88",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00",,,"314406,00","323375,00",,,"221380,00","73384,00",,"73384,00","23375,00",,"23375,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","16,00","8,00","8,00","0,00","16,00","8,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8,00","1854,00",,,,,,,,
3124,"6687815,00","6687815,00","6687815,00","56645,00","56645,00","56645,00","0,00","0,00","0,00","12165779,00","12039404,00","12039404,00","0,00","0,00","0,00","6687815,00","0,00","1,01","188300,00","5614620,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4689,00","22025804,00","3132557,00","8625219,00","592002,00","6384882,00","8899287,00","6599764,00","6599764,00","6599764,00","1588225,00","1588225,00","1588225,00","99365,34","99365,34","54120,36","45244,98","0,00","0,00","0,00","54120,36","99365,34","54120,36","45244,98","0,00","0,00","0,00","45244,98","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","27692,63",,,,,,,,
3136,"83880,00",,"83880,00","6943,00",,"6943,00",,,,"268322,00",,"220302,00",,,,"83880,00",,"1,00",,,,,,,,,,,,,,"32484,00","125866,00",,,"43191,00","61643,00",,"61643,00","26105,00",,"26105,00","178,92","0,00","0,00","0,00","0,00","0,00","0,00","178,92","178,92","178,92","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1909,51",,,,,,,,
3138,"1321172,00","1321172,00","1321172,00","39684,00","39684,00","39684,00","0,00","0,00","0,00","6225518,00","6225518,00","6225518,00","0,00","0,00","0,00","1321172,00","0,00","1,02","0,00","3923657,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","16587,00","113413,00","1242548,00","1433229,00","3232128,00","544095,00","1697808,00","1343371,00","1343371,00","1343371,00","72168,00","72168,00","72168,00","5773,43","5773,43","3798,63","1974,80","0,00","0,00","0,00","3798,63","5773,43","3798,63","1974,80","0,00","0,00","0,00","1974,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
316,"16371805,00","16371805,00","16371805,00","64415,00","64415,00","64415,00","748533,00","748533,00","748533,00","197377477,00","199225694,00","199225694,00","0,00","0,00","0,00","44949505,00","8276571,00","1,00","13900,00","98705176,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","259414,00","3234447,00","35298625,00","51507593,00","20463165,00","55786524,00","77556032,00","5860769,00","5860769,00","5860769,00","1072110,00","1072110,00","1072110,00","85768,83","85768,83","42839,61","42929,22","0,00","0,00","0,00","42839,61","85768,83","42839,61","42929,22","0,00","0,00","0,00","42929,22","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3161,"3289056,00","3289056,00","3289056,00","165426,00","165426,00","165426,00","0,00","0,00","0,00","4668091,00","4501324,00","4501324,00","0,00","0,00","0,00","3289056,00","0,00","1,00","0,00","3218598,00",,,,,,,,,,"8037,00","1028116,00","1380831,00","3510448,00","3251149,00","3929272,00","4045483,00","460754,00","460754,00","460754,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3166,"20340861,00",,,"1406855,00",,,,,,"3889467,00",,,,,,"21493181,00","1292040,00","1,00",,,,,,,,,,,,,,,,,,,"358124,00",,,"3124249,00",,,"211123,94",,,,,,,"65846,55",,,,,,,"145277,39",,,,,,,,,,,"38815,98",,,,,"30695613,00","23417792,00",,
3172,"2494742,00","2494742,00","2494742,00","68270,00","68270,00","68270,00","0,00","0,00","0,00","595846,00","595846,00","595846,00","0,00","0,00","0,00","2494742,00","11940,00","0,99","0,00","295517,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","14074,00","322335,00","2201387,00","3236356,00","0,00","1725928,00","1772697,00","428330,00","428330,00","428330,00","32334,00","32334,00","32334,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2586,75",,,,,,,,
3173,"685282,00","685282,00","685282,00","1954,00","1954,00","1954,00",,,,"1014371,00","1014371,00","1014371,00",,,,"685282,00","70578,00","1,00",,"10491,00",,,,,,,,,,"2378,00","1532714,00","714273,00","1779065,00","200047,00","535441,00","899471,00",,,,"1117716,00","1117716,00","1117716,00","81773,81","81773,81","22429,64","59344,17","0,00","0,00","0,00","22429,64","81773,81","22429,64","59344,17","0,00","0,00","0,00","59344,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7643,44",,,,,,,,
3175,"531851,00","531851,00","531851,00","6255,00","6255,00","6255,00","0,00","0,00","0,00","2435327,00","2435327,00","2435327,00","0,00","0,00","0,00","531851,00","10025,00","0,96","0,00","665786,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","14904,00","2249041,00","850835,00","1615840,00","22000,00","1732750,00","1755005,00","74390,00","74390,00","74390,00","401217,00","401217,00","401217,00","18886,12","18886,12","10593,48","8292,64","13211,27","4828,39","2005,97","10593,48","18886,12","10593,48","8292,64","13211,27","4828,39","2005,97","8292,64","13211,27","4828,39","0,00","0,00","0,00","0,00","0,00","0,00","6376,91","2005,97","0,00",,,,,,,,
3176,"4302488,00","4302488,00","4302488,00","213414,00","213414,00","213414,00","513,00","513,00","513,00","54209504,00","54185990,00","54185990,00","0,00","0,00","0,00","4302488,00","26928022,00","1,00","2154242,00","23796162,00",,,"70815,00",,,"71937,00",,,"71937,00","205125,00","54631516,00","996721,00","7335537,00","12755855,00","817806,00","13417872,00","10290939,00","10326082,00","10326082,00","6061031,00","6061031,00","6061031,00","7463,92","7463,92","1178,51","6285,41","240,12","120,06","120,06","1178,51","7463,92","1178,51","6285,41","240,12","120,06","120,06","6285,41","240,12","120,06","0,00","0,00","0,00","0,00","0,00","0,00","0,00","120,06","477178,40",,,,,,,,
3184,"146418,00",,"146418,00",,,,,,,"236621,00",,"161968,00",,,,"146418,00",,"1,00",,,,,,,,,,,,,,"46340,00","177507,00",,,"43694,00","77489,00",,"77489,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,"0,00","0,00",,,,,,,,
3185,"2089810,00","2089810,00","2089810,00","67684,00","67684,00","67684,00","0,00","0,00","0,00","2551079,00","2551079,00","2551079,00","0,00","0,00","0,00","2089810,00","0,00","0,82","0,00","511594,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","11043,00","1866920,00","670155,00","3813125,00","16769,00","835438,00","1044793,00","850706,00","850706,00","850706,00","1037296,00","1037296,00","1037296,00","80934,68","80934,68","15410,68","65524,00","0,00","0,00","0,00","15410,68","80934,68","15410,68","65524,00","0,00","0,00","0,00","65524,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2049,00",,,,,,,,
3194,"174334,00","174334,00","174334,00","78544,00","78544,00","78544,00",,,,"1331763,00","1331763,00","1331763,00",,,,"174334,00",,"1,00",,"74158,00",,,,,,,,,,"1416,00","1196667,00","2201320,00","2316012,00",,"1366498,00","1415790,00","395392,00","395392,00","395392,00","550800,00","550800,00","550800,00","31660,00","31660,00","31660,00",,,,,"31660,00","31660,00","31660,00",,,,,,,,,,,,,,,,"12404,00",,,,,,,,
3202,"575274,00","575274,00","575274,00","38908,00","38908,00","38908,00","0,00","0,00","0,00","1197818,00","1195087,00","1195087,00","0,00","0,00","0,00","575274,00","0,00","0,98","0,00","1659561,00",,,,,,,,,,"4346,00","2650493,00","368747,00","922183,00","348980,00","340498,00","358617,00","1147079,00","1147079,00","1147079,00","77067,00","77067,00","77067,00","91,98","91,98","91,98","0,00","0,00","0,00","0,00","91,98","91,98","91,98","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,"0,00","6073,37",,,,,,,,
3207,"502437,00",,"502437,00","53045,00",,"53045,00","0,00",,"0,00","478834,00",,"478834,00","0,00",,"0,00","551193,00","0,00","1,01",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00",,,"442734,00","772246,00",,,"434740,00","231879,00",,"231879,00","260896,00",,"260896,00","336,19","0,00","0,00","0,00","0,00","0,00","0,00","336,19","336,19","336,19","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","20535,48",,,,,,,,
3209,"1740221,00",,"1740221,00","9071,00",,"9071,00","0,00",,"0,00","227205,00",,"176640,00","0,00",,"0,00","1740221,00","3465,00","1,00",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00",,,"731958,00","1762788,00",,,"1459011,00","32427,00",,"32427,00","11816,00",,"11816,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","945,28",,,,,,,,
3214,"430075,00",,"430075,00","120025,00",,"120025,00","0,00",,"0,00","512232,00",,"500534,00","0,00",,"0,00","430075,00","0,00","1,00",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00",,,"646746,00","1276497,00",,,"842043,00","12035,00",,"12035,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3223,"677802,00",,"677802,00",,,,,,,"1567614,00",,"1522231,00",,,,"677802,00",,"1,00",,,,,,,,,,,,,,"188979,00","781698,00",,,"464481,00","409504,00",,"409504,00","13856,00",,"13856,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1108,48",,,,,,,,
3224,"353800,00","353800,00","353800,00","87602,00","87602,00","87602,00","0,00","0,00","0,00","57379,00","57379,00","57379,00","0,00","0,00","0,00","353800,00","1528,00","1,00","0,00","20000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","45142,00","3802478,00","6555130,00","0,00","2544178,00","5337232,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3231,"430385,00",,"430385,00","56987,00",,"56987,00","0,00",,"0,00","308752,00",,"308752,00","0,00",,"0,00","430385,00","0,00","0,99",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00",,,"448028,00","797766,00",,,"656553,00","208393,00",,"208393,00","31596,00",,"31596,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2527,64",,,,,,,,
3235,"12304614,00","12304614,00","12304614,00","3798463,00","3798463,00","3798463,00","294,00","294,00","294,00","192357,00","192357,00","192357,00",,,,"12304614,00","4643,00","1,17",,"1797663,00",,,,,,,,,,"3610,00","4345254,00","10935210,00","21731122,00","331545,00","16934960,00","26365319,00","24119,00","24119,00","24119,00","99187,00","99187,00","99187,00","339,45","339,45","339,45",,,,,"339,45","339,45","339,45",,,,,,,,,,,,,,,,"7595,52",,,,,,,,
3242,"34338,00",,,"259497,00",,,"0,00",,,"17682,00",,,"0,00",,,"34338,00","779,00","0,99","0,00","0,00","0,00","0,00","0,00",,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1345294,00","1075996,00","0,00",
3245,"584109,00","584109,00","584109,00","15612,00","15612,00","15612,00",,,,"5459392,00","5459392,00","5459392,00",,,,"584109,00",,"1,00",,"330758,00",,,,,,,,,,"826,00","3895461,00","626213,00","1588272,00","54093,00","2867045,00","1969395,00","138939,00","138939,00","138939,00","304542,00","304542,00","304542,00","24363,34","24363,34","8379,13","15984,21","0,00","0,00","0,00","8379,13","24363,34","8379,13","15984,21","0,00","0,00","0,00","15984,21","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3247,"3252940,00","3252940,00","3252940,00","19311,00","19311,00","19311,00","0,00","0,00","0,00","1139574,00","1139574,00","1139574,00","0,00","0,00","0,00","3252940,00","40490,00","1,00","0,00","718455,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","629,00","1435198,00","439759,00","3290681,00","176702,00","517154,00","824530,00","492249,00","492249,00","492249,00","117899,00","117899,00","117899,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9431,94",,,,,,,,
3251,"210076209,00","210076209,00","210076209,00","2433415,00","2433415,00","2433415,00","32641,00","32641,00","32641,00","496055838,00","492203415,00","492203415,00","20784315,00","20784315,00","20784315,00","210076209,00","1035330,00","0,99","4136422,00","249369703,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","536421,00","203313347,00","350023513,00","575217741,00","34376269,00","375323718,00","445983495,00","66328263,00","66328263,00","66328263,00","40866243,00","40866243,00","40866243,00","2333856,74","2333856,74","870294,13","1463562,61","0,00","0,00","0,00","870294,13","2333856,74","870294,13","1463562,61","0,00","0,00","0,00","1463562,61","0,00","0,00","260,68","217,24","43,44","0,00","0,00","0,00","0,00","0,00","935182,02",,,,,,,,
3252,"2910387,00","2910387,00","2910387,00","203987,00","203987,00","203987,00",,,,"29909863,00","30010296,00","30010296,00",,,,"2910387,00",,"1,00","0,00","17281910,00",,,,,,,,,,"8391,00","35700527,00","2849218,00","5645962,00","26993282,00","2342313,00","3454306,00","6848730,00","6870072,00","6870072,00","741450,00","741450,00","741450,00","59156,79","59156,79","12857,94","46298,85",,,,"12857,94","59156,79","12857,94","46298,85",,,,"46298,85",,,,,,,,,,,"159,22",,,,,,,,
3255,"46218165,00","46218165,00","46218165,00","1703096,00","1703096,00","1703096,00","36169,00","36169,00","36169,00","145177368,00","146051326,00","146051326,00","2,00","2,00","2,00","46487759,00","11640653,00","1,00","1876649,00","80083792,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","250456,00","75836033,00","30138974,00","40228114,00","34959169,00","52178337,00","75254369,00","21379657,00","21379657,00","21379657,00","5654126,00","5654126,00","5654126,00","248775,51","248775,51","74890,94","173884,57","22653,66","8879,40","13774,26","74890,94","248775,51","74890,94","173884,57","22653,66","8879,40","13774,26","173884,57","22653,66","8879,40","7590,84","219,93","7370,91","0,00","52498,40","0,00","0,00","13774,26","173310,05",,,,,,,,
3257,"282322,00",,"282322,00","81278,00",,"81278,00","0,00",,"0,00","728497,00",,"728497,00","0,00",,"0,00","282322,00","0,00","0,91",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00",,,"288496,00","414591,00",,,"549179,00","241877,00",,"241877,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3265,"534743,00",,"534743,00","55912,00",,"55912,00",,,,"2472492,00",,"2472360,00",,,,"534743,00",,"0,99",,,,,,,,,,,,,,"711683,00","967489,00",,,"1445696,00","1192979,00",,"1192979,00",,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,,
3266,"2023886,00","2023886,00","2023886,00","86480,00","86480,00","86480,00","0,00","0,00","0,00","21101008,00","20756251,00","20756251,00","126,00","126,00","126,00","2952871,00","0,00","0,95","0,00","7038957,00","0,00","0,00","430733,00","0,00","0,00","430733,00","0,00","0,00","430733,00","171075,00","23825429,00","3912547,00","5167178,00","3312765,00","6458300,00","6879708,00","4393685,00","4393685,00","4393685,00","1191671,00","1191671,00","1191671,00","46017,06","46017,06","36295,25","9721,81","2889,98","1444,99","1444,99","36295,25","46017,06","36295,25","9721,81","2889,98","1444,99","1444,99","9721,81","2889,98","1444,99","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1444,99","46426,66",,,,,,,,
3269,"1356140,00","1356140,00","1356140,00","98013,00","98013,00","98013,00",,,,"4898359,00","4697733,00","4697733,00",,,,"1356140,00","771870,00","1,00",,"4040321,00",,,,,,,,,,"20650,00","2352317,00","1735836,00","3906859,00","2334532,00","2583147,00","2851062,00","1332632,00","1332632,00","1332632,00","1045813,00","1045813,00","1045813,00","79885,00","79885,00","30874,00","49011,00","3780,00","1890,00","1890,00","30874,00","79885,00","30874,00","49011,00","3780,00","1890,00","1890,00","49011,00","3780,00","1890,00",,,,,,,,"1890,00","0,00",,,,,,,,
3271,"638221,00",,"638221,00","54791,00",,"54791,00","870,00",,"870,00","847949,00",,"805885,00","0,00",,"0,00","638221,00","0,00","1,00",,,,,,,,,,,,,,"245613,00","705585,00",,,"586490,00","42096,00",,"42096,00","47870,00",,"47870,00","3408,96","3408,96","644,45","2764,51","420,60","210,30","210,30","644,45","3408,96","644,45","2764,51","420,60","210,30","210,30","2764,51","420,60","210,30",,,,,,,,"210,30","0,00",,,,,,,,
